"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Looter il-Kor","tsr","Near Mint","English","","","2023-10-17 13:04:42.850000","74","False","False",""
"1","1","Lorehold Campus","stx","Near Mint","English","","","2023-10-29 13:17:10.560000","268","False","False",""
"1","1","Lórien Revealed","ltr","Near Mint","English","","","2023-11-07 06:40:07.890000","60","False","False","0.15"
"1","1","Lose Focus","mh2","Near Mint","English","","","2023-11-06 11:01:24.260000","49","False","False",""
"1","1","Lyev Skyknight","2x2","Near Mint","English","","","2023-10-29 12:50:16.290000","246","False","False",""
"1","1","Mana Leak","2x2","Near Mint","English","","","2023-11-08 20:13:21.290000","58","False","False",""
"1","1","Mana Tithe","tsr","Near Mint","English","","","2023-11-08 20:11:12.490000","26","False","False",""
"1","1","Manor Gate","clb","Near Mint","English","","","2023-11-02 12:23:52.260000","356","False","False",""
"1","1","Man-o'-War","vis","Near Mint","English","","","2023-11-06 12:01:31.517000","37","False","False",""
"1","1","Massive Might","vow","Near Mint","English","","","2023-10-29 13:22:38.477000","208","False","False",""
"1","1","Master's Rebuke","neo","Near Mint","English","foil","","2023-10-29 13:23:09.570000","202","False","False",""
"1","1","Mayhem Patrol","snc","Near Mint","English","","","2023-10-30 08:52:58.943000","114","False","False",""
"1","1","Merfolk Looter","ddt","Near Mint","English","","","2023-11-06 11:50:15.127000","10","False","False",""
"1","1","Militia Bugler","2x2","Near Mint","English","","","2023-11-08 20:13:03.713000","19","False","False",""
"1","1","Mind Stone","dmr","Near Mint","English","","","2023-10-29 12:57:41.843000","232","False","False",""
"1","1","Minimus Containment","afr","Near Mint","English","","","2023-11-06 11:01:57.467000","24","False","False",""
"1","1","Mire Triton","j22","Near Mint","English","","","2023-11-02 12:29:40.503000","443","False","False",""
"1","1","Mirrorshell Crab","neo","Near Mint","English","","","2023-11-06 11:05:47.293000","63","False","False",""
"1","1","Miscalculation","ulg","Near Mint","English","","","2023-10-17 13:17:43.133000","36","False","False",""
"1","1","Mist Raven","khc","Near Mint","English","","","2023-11-06 10:58:41.870000","41","False","False",""
"1","1","Mistral Singer","m21","Near Mint","English","","","2023-11-06 11:59:20.190000","58","False","False",""
"1","1","Mnemonic Wall","ima","Near Mint","English","","","2023-11-06 11:51:03.197000","67","False","False",""
"1","1","Mocking Sprite","woe","Near Mint","English","","","2023-11-06 10:56:03.433000","62","False","False",""
"1","1","Mogg War Marshal","tsr","Near Mint","English","","","2023-11-08 20:11:43.383000","176","False","False",""
"1","1","Mold Folk","clb","Near Mint","English","","","2023-10-30 08:53:17.707000","133","False","False",""
"1","1","Moldervine Cloak","mma","Near Mint","English","","","2023-10-29 13:32:49.457000","155","False","False",""
"1","1","Molten Tributary","dmu","Near Mint","English","","","2023-10-29 12:52:57.120000","251","False","False",""
"1","1","Momentary Blink","tsp","Near Mint","English","","","2023-10-29 13:29:47.787000","29","False","False",""
"1","1","Monastery Swiftspear","bro","Near Mint","English","","","2023-11-02 12:28:40.373000","144","False","False",""
"1","1","Moon-Circuit Hacker","neo","Near Mint","English","","","2023-11-06 11:06:01.627000","67","False","False",""
"1","1","Mother Bear","mh1","Near Mint","English","","","2023-11-02 12:15:24.173000","171","False","False",""
"1","1","Mulldrifter","cmr","Near Mint","English","","","2023-11-15 16:26:44.193000","400","False","False",""
"1","1","Murmuring Mystic","grn","Near Mint","English","","","2023-11-06 11:52:12.787000","45","False","False",""
"1","1","Mutagenic Growth","nph","Near Mint","English","","","2023-11-22 19:24:54.187000","116","False","False",""
"1","1","Nature's Lore","cmm","Near Mint","English","","","2023-10-29 13:01:26.087000","904","False","False",""
"1","1","Nest Invader","roe","Near Mint","English","","","2023-11-08 20:03:00.197000","201","False","False",""
"1","1","Nested Shambler","mh2","Near Mint","English","","","2023-11-06 11:01:39.543000","95","False","False",""
"1","1","Night's Whisper","voc","Near Mint","English","","","2023-10-30 08:52:02.937000","133","False","False",""
"1","1","Ninja of the Deep Hours","c18","Near Mint","English","","","2023-11-22 19:22:34.003000","95","False","False",""
"1","1","Oblivion Ring","ala","Near Mint","English","","","2023-11-08 20:00:08.677000","20","False","False",""
"1","1","Okiba-Gang Shinobi","bok","Near Mint","English","","","2023-10-30 08:27:50.477000","76","False","False",""
"1","1","Oliphaunt","ltr","Near Mint","English","","","2023-11-02 12:33:45.740000","139","False","False",""
"1","1","Opt","woc","Near Mint","English","","","2023-11-06 10:57:19.337000","101","False","False",""
"1","1","Orcish Hellraiser","mh1","Near Mint","English","","","2023-10-30 08:41:59.173000","136","False","False",""
"1","1","Orzhov Basilica","dmc","Near Mint","English","","","2023-10-29 12:54:52.513000","224","False","False",""
"1","1","Owlbear","afr","Near Mint","English","","","2023-10-29 13:21:35.133000","331","False","False",""
"1","1","Palace Sentinels","cmr","Near Mint","English","","","2023-10-17 13:06:16.087000","36","False","False",""
"1","1","Pegasus Guardian // Rescue the Foal","clb","Near Mint","German","","","2023-11-06 21:06:52.140000","36","False","False","0.06"
"1","1","Penumbra Spider","tsr","Near Mint","English","","","2023-11-08 20:11:58.543000","223","False","False",""
"1","1","Peregrine Drake","dmr","Near Mint","English","","","2023-11-16 17:54:05.890000","65","False","False",""
"1","1","Perilous Myr","cmr","Near Mint","English","","","2023-10-29 13:12:28.267000","330","False","False",""
"1","1","Persistent Specimen","vow","Near Mint","English","","","2023-11-06 11:04:37.633000","125","False","False",""
"1","1","Pestermite","j22","Near Mint","English","","","2023-11-16 17:53:30.217000","335","False","False",""
"1","1","Pestilence","4ed","Near Mint","English","","","2023-11-15 16:25:58.423000","152","False","False",""
"1","1","Phantom Nomad","jud","Near Mint","English","","","2023-10-17 13:17:18.903000","17","False","False",""
"1","1","Phantom Tiger","jud","Near Mint","English","","","2023-10-30 08:27:25.923000","129","False","False",""
"1","1","Phyrexian Gargantua","c14","Near Mint","German","","","2023-10-30 09:20:11.523000","154","False","False",""
"1","1","Phyrexian Ghoul","a25","Near Mint","English","","","2023-10-30 08:37:29.453000","100","False","False",""
"1","1","Phyrexian Rager","dmu","Near Mint","German","","","2023-11-06 21:07:33.713000","99","False","False","0.09"
"1","1","Pierce Strider","bbd","Near Mint","English","","","2023-10-29 13:39:10.757000","244","False","False",""
"1","1","Pillory of the Sleepless","gpt","Near Mint","English","","","2023-10-29 13:29:18.030000","125","False","False",""
"1","1","Plagued Rusalka","mm2","Near Mint","English","","","2023-10-17 13:11:36.583000","89","False","False",""
"1","1","Planar Disruption","one","Near Mint","English","","","2023-11-06 10:53:00.707000","28","False","False",""
"1","1","Ponder","lrw","Near Mint","English","","","2023-11-08 19:43:35.063000","79","False","False",""
"1","1","Porcelain Legionnaire","nph","Near Mint","English","","","2023-10-29 13:30:48.473000","19","False","False",""
"1","1","Preening Champion","mom","Near Mint","English","","","2023-11-06 10:54:42.860000","73","False","False",""
"1","1","Preordain","m11","Near Mint","English","","","2023-11-08 20:03:21.813000","70","False","False",""
"1","1","Primal Huntbeast","m13","Near Mint","English","","","2023-10-30 08:30:17.700000","182","False","False",""
"1","1","Prismari Campus","clb","Near Mint","English","","","2023-10-29 13:46:15.197000","909","False","False",""
"1","1","Prismatic Strands","jud","Near Mint","English","","","2023-11-22 19:25:08.367000","18","False","False",""
"1","1","Pristine Talisman","brr","Near Mint","English","","","2023-10-29 12:58:22.783000","43","False","False",""
"1","1","Prizefight","snc","Near Mint","English","","","2023-10-29 13:23:28.057000","154","False","False",""
"1","1","Prophetic Prism","one","Near Mint","English","","","2023-10-29 12:57:58.567000","238","False","False",""
"1","1","Pulse of Murasa","bbd","Near Mint","English","","","2023-10-29 13:38:44.470000","209","False","False",""
"1","1","Putrid Goblin","mh1","Near Mint","English","","","2023-10-30 08:40:57.953000","101","False","False",""
"1","1","Putrid Leech","ddm","Near Mint","English","","","2023-10-29 13:34:57.027000","51","False","False",""
"1","1","Qasali Pridemage","2x2","Near Mint","English","","","2023-10-29 12:49:54.570000","267","False","False",""
"1","1","Quandrix Campus","stx","Near Mint","English","","","2023-10-29 13:17:27.963000","271","False","False",""
"1","1","Quick Study","woe","Near Mint","English","","","2023-11-06 10:56:19.553000","65","False","False",""
"1","1","Quicksand","cns","Near Mint","English","","","2023-10-29 13:34:08.077000","209","False","False",""
"1","1","Racers' Ring","snc","Near Mint","English","","","2023-10-29 13:25:02.540000","253","False","False",""
"1","1","Radiant Grove","dmu","Near Mint","English","","","2023-10-29 12:53:14.303000","253","False","False",""
"1","1","Raffine's Informant","snc","Near Mint","English","","","2023-11-06 11:06:19.977000","26","False","False",""
"1","1","Raid Bombardment","wot","Near Mint","English","","","2023-11-06 21:05:15.793000","47","False","False","0.03"
"1","1","Raise the Alarm","m20","Near Mint","English","","","2023-11-06 11:56:28.703000","34","False","False",""
"1","1","Rakdos Carnarium","c20","Near Mint","English","","","2023-10-29 13:14:50.940000","300","False","False",""
"1","1","Rally at the Hornburg","ltr","Near Mint","English","","","2023-10-30 09:04:03.550000","142","False","False",""
"1","1","Rally the Peasants","isd","Near Mint","English","","","2023-11-16 17:50:15.120000","28","False","False",""
"1","1","Ram Through","iko","Near Mint","English","","","2023-11-02 12:15:55.440000","170","False","False",""
"1","1","Rampant Growth","2x2","Near Mint","English","","","2023-11-02 12:27:50.873000","155","False","False",""
"1","1","Rancor","2x2","Near Mint","English","","","2023-11-02 12:24:45.683000","156","False","False",""
"1","1","Ransack the Lab","mh1","Near Mint","English","","","2023-10-30 08:41:18.957000","103","False","False",""
"1","1","Ratcatcher Trainee // Pest Problem","woe","Near Mint","English","","","2023-10-30 09:05:37.527000","144","False","False",""
"1","1","Realmbreaker's Grasp","mom","Near Mint","English","foil","","2023-11-06 10:55:26.440000","33","False","False",""
"1","1","Reckless Charge","ema","Near Mint","English","","","2023-10-30 08:33:46.650000","144","False","False",""
"1","1","Reckless Impulse","vow","Near Mint","German","","","2023-11-06 21:10:53.127000","174","False","False","0.14"
"1","1","Remove Soul","8ed","Near Mint","English","","","2023-10-17 13:16:55.053000","95","False","False",""
"1","1","Renegade Freighter","kld","Near Mint","English","","","2023-10-29 13:37:13.563000","230","False","False",""
"1","1","Repeal","ima","Near Mint","English","","","2023-11-06 11:51:29.693000","70","False","False",""
"1","1","Rhox Veteran","mh1","Near Mint","English","","","2023-11-06 11:54:39.447000","24","False","False",""
"1","1","Rift Bolt","2x2","Near Mint","English","","","2023-11-02 12:25:15.553000","122","False","False",""
"1","1","Rimrock Knight // Boulder Rush","eld","Near Mint","English","","","2023-10-30 08:42:22.113000","137","False","False",""
"1","1","Roving Harper","clb","Near Mint","English","","","2023-11-06 10:50:32.603000","40","False","False",""
"1","1","Rowan's Grim Search","woe","Near Mint","English","","","2023-10-30 09:04:28.800000","104","False","False",""
"1","1","Rubblebelt Maaka","mm3","Near Mint","English","","","2023-10-30 08:35:22.640000","109","False","False",""
"1","1","Ruthless Ripper","ktk","Near Mint","English","","","2023-11-06 11:08:24.520000","88","False","False",""
"1","1","Sacred Peaks","dmu","Near Mint","English","","","2023-10-29 12:53:33.080000","254","False","False",""
"1","1","Sakura-Tribe Elder","nec","Near Mint","English","","","2023-11-15 16:24:29.717000","128","False","False",""
"1","1","Sandsteppe Outcast","frf","Near Mint","English","","","2023-11-06 11:08:43.227000","25","False","False",""
"1","1","Sarulf's Packmate","khm","Near Mint","English","","","2023-10-30 08:46:15.303000","192","False","False",""
"1","1","Savannah Lions","dmr","Near Mint","German","","","2023-11-06 21:08:03.950000","24","False","False","0.02"
"1","1","Scion Summoner","j22","Near Mint","English","","","2023-10-30 09:00:43.503000","725","False","False",""
"1","1","Scorched Rusalka","mm3","Near Mint","English","","","2023-10-30 08:35:41.530000","110","False","False",""
"1","1","Scrapwork Mutt","bro","Near Mint","English","","","2023-10-29 12:55:58.130000","164","False","False",""
"1","1","Sea Gate","clb","Near Mint","English","","","2023-11-02 12:24:06.390000","359","False","False",""
"1","1","Sea Gate Oracle","mm3","Near Mint","English","","","2023-10-17 13:09:48.510000","48","False","False",""
"1","1","Search Party Captain","mid","Near Mint","English","","","2023-11-06 11:03:05.730000","32","False","False",""
"1","1","Searing Spear","j22","Near Mint","English","","","2023-11-02 12:30:58.770000","597","False","False",""
"1","1","Seeker of the Way","ktk","Near Mint","English","","","2023-10-17 13:12:12.327000","22","False","False",""
"1","1","Selesnya Sanctuary","mic","Near Mint","English","","","2023-10-29 13:22:18.483000","180","False","False",""
"1","1","Seraph of Dawn","cmr","Near Mint","English","","","2023-10-17 13:05:40.410000","44","False","False",""
"1","1","Serrated Arrows","ath","Near Mint","English","","","2023-10-29 13:27:54.100000","70","False","False",""
"1","1","Serum Visions","5dn","Near Mint","English","","","2023-10-17 13:15:57.983000","36","False","False",""
"1","1","Settle Beyond Reality","mh1","Near Mint","English","","","2023-11-06 11:54:59.083000","27","False","False",""
"1","1","Shambling Ghast","afr","Near Mint","English","","","2023-11-08 20:12:47.267000","119","False","False",""
"1","1","Shipwreck Dowser","m21","Near Mint","English","","","2023-11-06 11:58:32.093000","71","False","False",""
"1","1","Shire Terrace","ltr","Near Mint","English","","","2023-10-29 12:59:17.837000","261","False","False",""
"1","1","Sickleslicer","2xm","Near Mint","English","","","2023-10-29 13:45:02.563000","287","False","False",""
"1","1","Silver Drake","pls","Near Mint","English","","","2023-11-15 16:24:48.447000","125","False","False",""
"1","1","Silverback Shaman","cmr","Near Mint","English","","","2023-10-29 13:12:03.427000","255","False","False",""
"1","1","Silverquill Campus","stx","Near Mint","English","","","2023-10-29 13:18:29.930000","273","False","False",""
"1","1","Simic Growth Chamber","moc","Near Mint","English","","","2023-10-29 12:58:44.330000","424","False","False",""
"1","1","Skewer the Critics","rna","Near Mint","English","","","2023-10-30 08:39:09.023000","115","False","False",""
"1","1","Skittering Crustacean","cn2","Near Mint","English","","","2023-10-17 13:11:09.617000","36","False","False",""
"1","1","Skophos Reaver","mh2","Near Mint","English","","","2023-10-30 08:48:02.787000","140","False","False",""
"1","1","Skybridge Towers","snc","Near Mint","English","","","2023-11-06 20:43:40.293000","256","False","False",""
"1","1","Skyknight Legionnaire","rav","Near Mint","English","","","2023-10-29 13:28:49.617000","232","False","False",""
"1","1","Skyscanner","m21","Near Mint","English","","","2023-10-29 13:44:23.780000","238","False","False",""
"1","1","Snakeskin Veil","khm","Near Mint","English","","","2023-10-29 13:16:33.663000","194","False","False",""
"1","1","Snap","woc","Near Mint","English","","","2023-11-06 10:57:41.703000","110","False","False",""
"1","1","Soul Manipulation","znc","Near Mint","English","","","2023-10-29 13:13:16.583000","100","False","False",""
"1","1","Spelleater Wolverine","iko","Near Mint","English","","","2023-10-30 08:43:54.040000","137","False","False",""
"1","1","Spellgorger Weird","war","Near Mint","English","","","2023-10-30 08:39:51.173000","145","False","False",""
"1","1","Spike Jester","mm3","Near Mint","English","","","2023-10-29 13:36:24.877000","188","False","False",""
"1","1","Star Compass","ima","Near Mint","English","","","2023-11-08 20:08:29.317000","229","False","False",""
"1","1","Stormfront Pegasus","m11","Near Mint","English","","","2023-10-17 13:14:41.780000","34","False","False",""
"1","1","Striped Riverwinder","hou","Near Mint","English","","","2023-11-06 11:51:51.030000","48","False","False",""
"1","1","Sulfurous Blast","cmd","Near Mint","English","","","2023-11-08 20:05:19.887000","137","False","False",""
"1","1","Sultai Emissary","frf","Near Mint","English","","","2023-10-30 08:32:29.457000","85","False","False",""
"1","1","Sunlance","ddo","Near Mint","English","","","2023-11-06 11:47:06.013000","26","False","False",""
"1","1","Sunlit Marsh","dmu","Near Mint","English","","","2023-10-29 12:53:47.510000","257","False","False",""
"1","1","Suture Priest","moc","Near Mint","English","","","2023-11-15 16:23:45.533000","210","False","False",""
"1","1","Sword Coast Serpent // Capsizing Wave","clb","Near Mint","English","","","2023-11-06 10:50:58.560000","99","False","False",""
"1","1","Sylvok Lifestaff","som","Near Mint","English","","","2023-11-08 20:04:35.683000","209","False","False",""
"1","1","Syndic of Tithes","gtc","Near Mint","English","","","2023-11-06 11:07:26.127000","26","False","False",""
"1","1","Tamiyo's Safekeeping","neo","Near Mint","English","","","2023-11-22 19:24:31.257000","211","False","False",""
"1","1","Tangled Islet","dmu","Near Mint","English","","","2023-11-02 12:28:17.387000","258","False","False",""
"1","1","Terminate","dmc","Near Mint","English","","","2023-10-29 12:55:42.087000","172","False","False",""
"1","1","Thorn of the Black Rose","cmr","Near Mint","English","","","2023-11-02 12:16:40.117000","154","False","False",""
"1","1","Thornweald Archer","tsr","Near Mint","English","","","2023-11-08 20:12:20.683000","240","False","False",""
"1","1","Thraben Inspector","2xm","Near Mint","English","foil","","2023-10-17 13:07:08.720000","35","False","False",""
"1","1","Three Visits","who","Near Mint","English","","","2023-10-29 13:02:52.890000","235","False","False",""
"1","1","Thundering Tanadon","nph","Near Mint","English","","","2023-11-02 12:14:00.487000","122","False","False",""
"1","1","Titanic Brawl","rna","Near Mint","English","","","2023-10-29 13:43:42.567000","146","False","False",""
"1","1","Tithe Drinker","dgm","Near Mint","English","","","2023-10-29 13:32:24.613000","109","False","False",""
"1","1","Tocasia's Dig Site","bro","Near Mint","English","","","2023-11-08 19:44:30.850000","266","False","False",""
"1","1","Tolarian Terror","dmu","Near Mint","English","","","2023-11-08 20:13:48.240000","72","False","False",""
"1","1","Topan Freeblade","ori","Near Mint","English","","","2023-11-06 11:09:09.427000","36","False","False",""
"1","1","Tortured Existence","sth","Near Mint","English","","","2023-11-22 19:23:00.200000","74","False","False",""
"1","1","Tragic Fall","mh2","Near Mint","English","","","2023-10-30 08:47:47.580000","104","False","False",""
"1","1","Tragic Slip","ema","Near Mint","English","","","2023-10-30 08:33:24.790000","109","False","False",""
"1","1","Tramway Station","snc","Near Mint","English","","","2023-11-06 20:46:35.623000","258","False","False",""
"1","1","Travel Preparations","isd","Near Mint","English","","","2023-10-29 13:31:16.273000","206","False","False",""
"1","1","Treasure Cruise","uma","Near Mint","English","","","2023-10-17 13:09:12.790000","79","False","False",""
"1","1","Triplicate Spirits","m15","Near Mint","English","","","2023-11-06 12:02:04.913000","40","False","False",""
"1","1","Troll of Khazad-dûm","ltr","Near Mint","English","","","2023-11-02 12:33:15.387000","111","False","False",""
"1","1","Trumpeting Herd","mh1","Near Mint","English","","","2023-10-29 13:40:35.690000","187","False","False",""
"1","1","Tuskeri Firewalker","khm","Near Mint","English","","","2023-10-30 08:45:57.087000","157","False","False",""
"1","1","Tuskguard Captain","2x2","Near Mint","English","","","2023-10-30 08:59:15.127000","163","False","False",""
"1","1","Ulamog's Crusher","cmm","Near Mint","English","","","2023-10-29 12:59:56.243000","6","False","False",""
"1","1","Unbounded Potential","mh2","Near Mint","English","","","2023-11-06 11:00:49.923000","36","False","False",""
"1","1","Underworld Rage-Hound","thb","Near Mint","English","","","2023-10-30 08:43:06.813000","163","False","False",""
"1","1","Undying Malice","vow","Near Mint","English","","","2023-10-30 08:51:06.603000","134","False","False",""
"1","1","Unearth","mh1","Near Mint","English","","","2023-11-16 17:51:59.693000","113","False","False",""
"1","1","Unmake","eve","Near Mint","English","","","2023-11-15 16:22:42.617000","96","False","False",""
"1","1","Unwilling Ingredient","stx","Near Mint","English","","","2023-11-06 11:00:34.793000","90","False","False",""
"1","1","Urban Daggertooth","mh2","Near Mint","English","","","2023-10-29 13:19:22.223000","181","False","False",""
"1","1","Vampire Sovereign","2x2","Near Mint","English","","","2023-10-30 08:58:09.973000","97","False","False",""
"1","1","Vault Skirge","nph","Near Mint","English","","","2023-11-16 17:49:46.273000","76","False","False",""
"1","1","Village Rites","m21","Near Mint","English","","","2023-10-30 08:44:18.023000","126","False","False",""
"1","1","Vines of Vastwood","zen","Near Mint","English","","","2023-11-08 20:02:34.620000","193","False","False",""
"1","1","Voldaren Epicure","vow","Near Mint","English","","","2023-11-02 12:20:10.023000","182","False","False",""
"1","1","Voracious Typhon","thb","Near Mint","English","","","2023-10-29 13:44:01.100000","203","False","False",""
"1","1","Voracious Vermin","woe","Near Mint","English","","","2023-10-30 09:04:45.773000","116","False","False",""
"1","1","Vulshok Morningstar","dst","Near Mint","English","","","2023-11-02 12:13:41.017000","157","False","False",""
"1","1","Wakedancer","ema","Near Mint","English","","","2023-11-16 17:50:32.370000","116","False","False",""
"1","1","Wall of Roots","ima","Near Mint","English","","","2023-10-30 08:36:22.173000","190","False","False",""
"1","1","War Flare","frf","Near Mint","English","","","2023-10-29 13:35:33.787000","158","False","False",""
"1","1","Warden of Evos Isle","m20","Near Mint","English","","","2023-11-06 11:56:09.933000","79","False","False",""
"1","1","Wary Thespian","mom","Near Mint","English","","","2023-10-30 09:03:01.520000","215","False","False",""
"1","1","Watcher in the Mist","grn","Near Mint","English","","","2023-11-06 11:52:47.840000","59","False","False",""
"1","1","Waterfront District","snc","Near Mint","English","","","2023-11-06 20:47:54.880000","259","False","False",""
"1","1","Wavesifter","mh2","Near Mint","English","","","2023-10-29 13:20:46.303000","217","False","False",""
"1","1","Wayfarer's Bauble","who","Near Mint","English","","","2023-10-29 13:10:12.943000","256","False","False",""
"1","1","Weakstone's Subjugation","bro","Near Mint","English","","","2023-11-06 10:52:23.793000","72","False","False",""
"1","1","Werebear","dmr","Near Mint","English","","","2023-10-30 09:01:26.920000","182","False","False",""
"1","1","Wildfire Elemental","j22","Near Mint","English","","","2023-10-30 09:00:20.387000","624","False","False",""
"1","1","Winding Way","mh1","Near Mint","English","","","2023-10-29 13:40:55.397000","193","False","False",""
"1","1","Winter Eladrin","clb","Near Mint","English","","","2023-11-06 10:51:18.727000","104","False","False",""
"1","1","Witching Well","eld","Near Mint","English","","","2023-11-08 19:46:04.073000","74","False","False",""
"1","1","Witherbloom Campus","stx","Near Mint","English","","","2023-10-29 13:17:49.210000","275","False","False",""
"1","1","Witness Protection","snc","Near Mint","German","","","2023-11-06 21:05:58.123000","66","False","False","0.11"
"1","1","Witty Roastmaster","snc","Near Mint","English","","","2023-11-02 12:20:56.387000","131","False","False",""
"1","1","Wojek Halberdiers","gtc","Near Mint","English","","","2023-10-29 13:32:04.913000","208","False","False",""
"1","1","Wooded Ridgeline","dmu","Near Mint","English","","","2023-10-29 12:54:02.703000","260","False","False",""
"1","1","Wrangle","aer","Near Mint","English","","","2023-10-30 08:34:28.460000","101","False","False",""
"1","1","Wrenn's Resolve","mom","Near Mint","English","","","2023-11-02 12:32:40.577000","173","False","False",""
"1","1","Yavimaya Elder","mh2","Near Mint","English","","","2023-10-30 09:09:52.890000","288","False","False",""
"1","1","Yavimaya Steelcrusher","dmu","Near Mint","English","","","2023-10-30 08:59:33.557000","152","False","False",""
"1","1","You Hear Something on Watch","afr","Near Mint","English","","","2023-11-06 11:02:18.520000","42","False","False",""
"1","1","You Meet in a Tavern","clb","Near Mint","English","","","2023-10-29 13:45:27.833000","263","False","False",""
"1","1","Young Blue Dragon // Sand Augury","clb","Near Mint","English","","","2023-11-06 10:51:38.950000","106","False","False",""
"1","1","Zephyr Winder","mom","Near Mint","English","","","2023-11-06 10:55:00.117000","328","False","False",""
